targetId	diseaseId	datasourceId	year	novelty	score	sourceId	targetSymbol	targetName	targetBiotype	proteinId	isInMembrane	isSecreted	hasSafetyEvent	hasPocket	hasLigand	hasSmallMoleculeBinder	geneticConstraint	paralogMaxIdentityPercentage	mouseOrthologMaxIdentityPercentage	isCancerDriverGene	hasTEP	mouseKOScore	hasHighQualityChemicalProbes	maxClinicalTrialPhase	tissueSpecificity	tissueDistribution
ENSG00000140511	EFO_0003767	expression_atlas	2023	0.001	0.195	expression_atlas	HAPLN3	hyaluronan and proteoglycan link protein 3	protein_coding	Q96S86	1.0	1.0		0.0	0.0	0.0	0.389977078558033	0.0	0.027779999999999916						-1.0	0.0
ENSG00000188906	EFO_0003767	expression_atlas	2023	0.001	0.12	expression_atlas	LRRK2	leucine rich repeat kinase 2	protein_coding	Q5S007	0.0	0.0		0.0	1.0	1.0	-0.3337153573661179	0.0	0.3312249999999999			-0.8327671743942902	1.0		1.0	0.0
ENSG00000249464	EFO_0003767	expression_atlas	2023	0.002	0.017	expression_atlas																				
ENSG00000067369	EFO_0003767	expression_atlas	2023	0.003	0.023	expression_atlas	TP53BP1	tumor protein p53 binding protein 1	protein_coding	Q12888	0.0	0.0		0.0	1.0	1.0	-0.8197541154407169		0.03894999999999982			-0.8306600768138955			-1.0	-1.0
ENSG00000100350	EFO_0003767	expression_atlas	2023	0.006	0.054	expression_atlas	FOXRED2	FAD dependent oxidoreductase domain containing 2	protein_coding	Q8IWF2	0.0	0.0		0.0	0.0	0.0	-0.35278182954782245	0.0	0.12280500000000032			0.0			-1.0	-1.0
ENSG00000102781	EFO_0003767	expression_atlas	2023	0.006	0.053	expression_atlas	KATNAL1	katanin catalytic subunit A1 like 1	protein_coding	Q9BW62	0.0	0.0		0.0	0.0	0.0	-0.5744946863929985	-0.17857249999999994	0.6938749999999999			-0.7428844764153458			-1.0	-1.0
ENSG00000273033	EFO_0003767	expression_atlas	2023	0.002	0.015	expression_atlas																				
ENSG00000284418	EFO_0003767	expression_atlas	2023	0.001	0.032	expression_atlas																				
ENSG00000091138	EFO_0003767	expression_atlas	2023	0.001	0.187	expression_atlas	SLC26A3	solute carrier family 26 member 3	protein_coding	P40879	1.0	0.0		0.0	0.0	1.0	0.057928735153156996	0.0	0.03141499999999979			-0.7551554093590612			1.0	0.5
ENSG00000101342	EFO_0003767	expression_atlas	2023	0.003	0.021	expression_atlas	TLDC2	TBC/LysM-associated domain containing 2	protein_coding	A0PJX2			-1.0	0.0	0.0	0.0	-0.10637632840175038	0.0	0.16278999999999968			0.0			0.5	0.0
ENSG00000117215	EFO_0003767	expression_atlas	2023	0.006	0.092	expression_atlas	PLA2G2D	phospholipase A2 group IID	protein_coding	Q9UNK4	0.0	1.0		0.0	1.0	1.0	0.8161075224005001	0.0	0.0			-0.6731562467443488			1.0	0.5
ENSG00000129038	EFO_0003767	expression_atlas	2023	0.012	0.115	expression_atlas	LOXL1	lysyl oxidase like 1	protein_coding	Q08397	0.0	1.0		0.0	0.0	1.0	-0.6491977495311523	0.0	0.5644599999999997			-0.2858595744541845			-1.0	0.0
ENSG00000211448	EFO_0003767	expression_atlas	2023	0.013	0.105	expression_atlas	DIO2	iodothyronine deiodinase 2	protein_coding	Q92813	1.0	0.0	-1.0	0.0	0.0	0.0	-0.4460304230047927	0.0	0.37729			-0.24617936979737048			0.5	0.0
ENSG00000026652	EFO_0003767	expression_atlas	2023	0.015	0.195	expression_atlas	AGPAT4	1-acylglycerol-3-phosphate O-acyltransferase 4	protein_coding	Q9NRZ5	0.0	0.0		0.0	0.0	0.0	-0.4525942904771827	-0.02777750000000001	0.2857149999999997			-0.10006653173107727			1.0	0.0
ENSG00000130193	EFO_0003767	expression_atlas	2023	0.01	0.083	expression_atlas	THEM6	thioesterase superfamily member 6	protein_coding	Q8WUY1	0.0	1.0		0.0	0.0	0.0	0.7599499895811628		0.375						-1.0	-1.0
ENSG00000136631	EFO_0003767	expression_atlas	2023	0.009	0.074	expression_atlas	VPS45	vacuolar protein sorting 45 homolog	protein_coding	Q9NRW7	0.0	0.0		0.0	0.0	0.0	-0.3087101479474891	0.0	0.8508749999999999			-0.2123185238501421			-1.0	-1.0
ENSG00000157870	EFO_0003767	expression_atlas	2023	0.017	0.141	expression_atlas	PRXL2B	peroxiredoxin like 2B	protein_coding	Q8TBF2	0.0	0.0		0.0	0.0	0.0	0.6254428005834549		0.4191899999999997			0.0			0.5	0.0
ENSG00000184110	EFO_0003767	expression_atlas	2023	0.001	0.061	expression_atlas	EIF3C	eukaryotic translation initiation factor 3 subunit C	protein_coding	Q99613	0.0	0.0		0.0	0.0	0.0	0.9530110439674933	-1.0	0.8302300000000002			-0.37864437442343635			-1.0	-1.0
ENSG00000197921	EFO_0003767	expression_atlas	2023	0.001	0.146	expression_atlas	HES5	hes family bHLH transcription factor 5	protein_coding	Q5TA89	0.0	0.0		0.0	0.0	0.0	0.4930193790372994	0.0	0.06626499999999994			-0.24792119822002634			0.5	0.5
ENSG00000210049	EFO_0003767	expression_atlas	2023	0.016	0.241	expression_atlas																				
ENSG00000253305	EFO_0003767	expression_atlas	2023	0.005	0.043	expression_atlas	PCDHGB6	protocadherin gamma subfamily B, 6	protein_coding	Q9Y5F9	1.0	0.0		0.0	0.0	0.0	-0.16857678683058974	-0.4542999999999999	0.16129000000000032						0.5	0.0
ENSG00000010278	EFO_0003767	expression_atlas	2023	0.012	0.103	expression_atlas	CD9	CD9 molecule	protein_coding	P21926	1.0	0.0		0.0	0.0	0.0	-0.062096270056261726	0.0	0.451755			-0.43664574443225135			-1.0	-1.0
ENSG00000157193	EFO_0003767	expression_atlas	2023	0.02	0.291	expression_atlas	LRP8	LDL receptor related protein 8	protein_coding	Q14114	1.0	1.0		0.0	0.0	0.0	-0.8574703063138154	0.0	0.4963650000000001			-0.3357366215955848			0.5	0.0
ENSG00000171291	EFO_0003767	expression_atlas	2023	0.007	0.061	expression_atlas	ZNF439	zinc finger protein 439	protein_coding	Q8NDP4	0.0	0.0		0.0	0.0	0.0	0.7485934569702022	-0.5535724999999999	0.0						-1.0	0.0
ENSG00000177963	EFO_0003767	expression_atlas	2023	0.009	0.076	expression_atlas	RIC8A	RIC8 guanine nucleotide exchange factor A	protein_coding	Q9NPQ8	1.0	0.0		0.0	0.0	0.0	-0.22358824755157325	0.0	0.3973649999999999			-0.15291586888694558			-1.0	-1.0
ENSG00000222001	EFO_0003767	expression_atlas	2023	0.004	0.121	expression_atlas											0.7902688060012502									
ENSG00000077522	EFO_0003767	expression_atlas	2023	0.001	0.028	expression_atlas	ACTN2	actinin alpha 2	protein_coding	P35609	0.0	0.0		0.0	0.0	0.0	-0.8401750364659304	-0.4910525	0.96085			-0.8993730806449873			0.75	0.0
ENSG00000083454	EFO_0003767	expression_atlas	2023	0.007	0.056	expression_atlas	P2RX5	purinergic receptor P2X 5	protein_coding	Q93086	0.0	0.0	-1.0	0.0	0.0	1.0	0.4165451135653262	0.0	0.0			-0.20412040524357522			0.5	0.0
ENSG00000099840	EFO_0003767	expression_atlas	2023	0.013	0.113	expression_atlas	IZUMO4	IZUMO family member 4	protein_coding	Q1ZYL8	0.0	1.0		0.0	0.0	0.0	0.763179829131069		0.0						1.0	0.0
ENSG00000102096	EFO_0003767	expression_atlas	2023	0.015	0.315	expression_atlas	PIM2	Pim-2 proto-oncogene, serine/threonine kinase	protein_coding	Q9P1W9	0.0	0.0		1.0	1.0	1.0	-0.7254636382579704	0.0	0.46945499999999996			0.0	1.0	0.25	0.5	-1.0
ENSG00000109083	EFO_0003767	expression_atlas	2023	0.003	0.025	expression_atlas	IFT20	intraflagellar transport 20	protein_coding	Q8IY31	0.0	0.0		0.0	0.0	0.0	-0.07032715148989377		0.9242400000000004			-0.07755271410267717			-1.0	-1.0
ENSG00000136295	EFO_0003767	expression_atlas	2023	0.014	0.187	expression_atlas	TTYH3	tweety family member 3	protein_coding	Q9C0H2	1.0	0.0		0.0	0.0	0.0	-0.8701812877682851	0.0	0.7418750000000003			-0.11063639916225082			0.5	-1.0
ENSG00000164920	EFO_0003767	expression_atlas	2023	0.001	0.137	expression_atlas	OSR2	odd-skipped related transciption factor 2	protein_coding	Q8N2R0	1.0	0.0		0.0	0.0	0.0	-0.145446968118358	0.0	0.9038449999999998			-0.6768549154399752			0.5	0.0
ENSG00000166896	EFO_0003767	expression_atlas	2023	0.007	0.131	expression_atlas	ATP23	ATP23 metallopeptidase and ATP synthase assembly factor homolog	protein_coding	Q9Y6H3	1.0	0.0		0.0	0.0	0.0	0.3794540529276933		0.0			-0.6554331108209621			0.5	0.0
ENSG00000170419	EFO_0003767	expression_atlas	2023	0.001	0.135	expression_atlas	VSTM2A	V-set and transmembrane domain containing 2A	protein_coding	Q8TAG5	0.0	1.0		0.0	0.0	0.0	-0.3367368201708689	0.0	0.0625			-0.602413562570206			0.5	0.5
ENSG00000173914	EFO_0003767	expression_atlas	2023	0.015	0.129	expression_atlas	RBM4B	RNA binding motif protein 4B	protein_coding	Q9BQ04	0.0	0.0		0.0	0.0	0.0	-0.17357782871431549	-0.7423400000000001	0.8189399999999999			-0.25301748681048286			-1.0	-1.0
ENSG00000183401	EFO_0003767	expression_atlas	2023	0.002	0.014	expression_atlas	CCDC159	coiled-coil domain containing 159	protein_coding	P0C7I6	0.0	0.0		0.0	0.0	0.0	-0.016670139612419255		0.0			0.0			-1.0	-1.0
ENSG00000148735	EFO_0003767	expression_atlas	2023	0.002	0.164	expression_atlas	PLEKHS1	pleckstrin homology domain containing S1	protein_coding	Q5SXH7	0.0	0.0		0.0	0.0	0.0	0.7162950614711399	0.0	0.0						0.75	0.0
ENSG00000166923	EFO_0003767	expression_atlas	2023	0.007	0.239	expression_atlas	GREM1	gremlin 1, DAN family BMP antagonist	protein_coding	O60565	0.0	1.0		0.0	0.0	0.0	-0.11710773077724523	0.0	0.8913049999999998			-0.8120106014998831			0.5	0.0
ENSG00000110697	EFO_0003767	expression_atlas	2023	0.007	0.059	expression_atlas	PITPNM1	phosphatidylinositol transfer protein membrane associated 1	protein_coding	O00562	0.0	0.0		0.0	0.0	0.0	-0.5838716399249844	0.0	0.6664000000000001			-0.20881812410187467			-1.0	-1.0
ENSG00000137216	EFO_0003767	expression_atlas	2023	0.011	0.092	expression_atlas	TMEM63B	transmembrane protein 63B	protein_coding	Q5T3F8	1.0	0.0		0.0	0.0	0.0	-0.9248801833715358	0.0	0.9098550000000003			-0.2501727676136492			-1.0	-1.0
ENSG00000140379	EFO_0003767	expression_atlas	2023	0.001	0.18	expression_atlas	BCL2A1	BCL2 related protein A1	protein_coding	Q16548	0.0	0.0		0.0	1.0	1.0	-0.003125651177328659	0.0	0.0			-0.3854529523727676	0.0	0.75	1.0	0.0
ENSG00000159409	EFO_0003767	expression_atlas	2023	0.004	0.037	expression_atlas	CELF3	CUGBP Elav-like family member 3	protein_coding	Q5SZQ8	0.0	0.0		0.0	0.0	0.0	-0.636382579704105	-0.19892499999999985	0.9784950000000002			0.0			0.75	0.5
ENSG00000166106	EFO_0003767	expression_atlas	2023	0.006	0.047	expression_atlas	ADAMTS15	ADAM metallopeptidase with thrombospondin type 1 motif 15	protein_coding	Q8TE58	0.0	1.0		0.0	0.0	0.0	-0.23421546155449047	0.0	0.6526299999999999			0.0			0.5	0.0
ENSG00000168003	EFO_0003767	expression_atlas	2023	0.006	0.051	expression_atlas	SLC3A2	solute carrier family 3 member 2	protein_coding	P08195	1.0	0.0		0.0	0.0	0.0	-0.006042925609501926	0.0	0.0						-1.0	-1.0
ENSG00000169403	EFO_0003767	expression_atlas	2023	0.001	0.141	expression_atlas	PTAFR	platelet activating factor receptor	protein_coding	P25105	1.0	0.0	-1.0	0.0	1.0	1.0	-0.07689101896228379	0.0	0.07894500000000022			-0.6559822379262517	1.0	1.0	0.5	0.0
ENSG00000174562	EFO_0003767	expression_atlas	2023	0.001	0.145	expression_atlas	KLK15	kallikrein related peptidase 15	protein_coding	Q9H2R5	0.0	1.0		0.0	0.0	0.0	0.2336945196916025	0.0	0.0						0.5	0.5
ENSG00000250829	EFO_0003767	expression_atlas	2023	0.003	0.233	expression_atlas																				
ENSG00000270276	EFO_0003767	expression_atlas	2023	0.001	0.079	expression_atlas	H4C15	H4 clustered histone 15	protein_coding	P62805	0.0	0.0						-1.0							-1.0	0.0
ENSG00000145365	EFO_0003767	expression_atlas	2023	0.012	0.132	expression_atlas	TIFA	TRAF interacting protein with forkhead associated domain	protein_coding	Q96CG3	0.0	0.0		0.0	0.0	0.0	0.2928735153156907	0.0	0.0						-1.0	-1.0
ENSG00000159958	EFO_0003767	expression_atlas	2023	0.005	0.038	expression_atlas	TNFRSF13C	TNF receptor superfamily member 13C	protein_coding	Q96RJ3	0.0	0.0		0.0	0.0	0.0	0.42050427172327565	0.0	0.0			0.0		0.75	0.75	0.0
ENSG00000163702	EFO_0003767	expression_atlas	2023	0.002	0.02	expression_atlas	IL17RC	interleukin 17 receptor C	protein_coding	Q8NAC3	1.0	0.0		0.0	0.0	0.0	-0.05303188164200878	0.0	0.0			-0.2472719432228987			-1.0	0.0
ENSG00000170178	EFO_0003767	expression_atlas	2023	0.001	0.065	expression_atlas	HOXD12	homeobox D12	protein_coding	P35452	0.0	0.0		0.0	0.0	0.0	0.6337778703896646	0.0	0.2962949999999999			0.0			0.5	0.5
ENSG00000170364	EFO_0003767	expression_atlas	2023	0.003	0.024	expression_atlas	SETMAR	SET domain and mariner transposase fusion gene	protein_coding	Q53H47	0.0	0.0		0.0	0.0	0.0	0.27047301521150247	0.0				-0.2681131750569943			-1.0	-1.0
ENSG00000172927	EFO_0003767	expression_atlas	2023	0.003	0.365	expression_atlas	MYEOV	myeloma overexpressed	protein_coding	Q96EZ4	0.0	0.0		0.0	0.0	0.0	0.9542613044384247								0.5	0.5
ENSG00000179889	EFO_0003767	expression_atlas	2023	0.014	0.12	expression_atlas	PDXDC1	pyridoxal dependent decarboxylase domain containing 1	protein_coding	Q6P996	0.0	0.0		0.0	0.0	0.0	-0.0799124817670348	0.0	0.39720999999999973			0.0			-1.0	-1.0
ENSG00000188373	EFO_0003767	expression_atlas	2023	0.001	0.099	expression_atlas	GPR15LG	G protein-coupled receptor 15 ligand	protein_coding	Q6UWK7	0.0	1.0		0.0	0.0	0.0	0.6047093144405085		0.0			0.0			0.75	0.5
ENSG00000206432	EFO_0003767	expression_atlas	2023	0.001	0.046	expression_atlas	TMEM200C	transmembrane protein 200C	protein_coding	A6NKL6	0.0	0.0		0.0	0.0	0.0	0.3906022087934986	0.0	0.0						0.5	0.5
ENSG00000225762	EFO_0003767	expression_atlas	2023	0.005	0.04	expression_atlas																				
ENSG00000261474	EFO_0003767	expression_atlas	2023	0.003	0.021	expression_atlas																				
ENSG00000063438	EFO_0003767	expression_atlas	2023	0.004	0.03	expression_atlas					0.0	0.0					-0.19566576370077104	0.0	0.0			0.0			1.0	0.0
ENSG00000196209	EFO_0003767	expression_atlas	2023	0.002	0.034	expression_atlas	SIRPB2	signal regulatory protein beta 2	protein_coding	Q5JXA9	0.0	0.0		0.0	0.0	0.0	0.2617211919149822	0.0							0.5	0.0
ENSG00000260267	EFO_0003767	expression_atlas	2023	0.001	0.01	expression_atlas																				
ENSG00000067225	EFO_0003767	expression_atlas	2023	0.009	0.075	expression_atlas	PKM	pyruvate kinase M1/2	protein_coding	P14618	0.0	0.0		1.0	1.0	1.0	-0.6481558658053761	-0.2702449999999999	0.8870049999999999				0.0		0.5	-1.0
ENSG00000110777	EFO_0003767	expression_atlas	2023	0.006	0.116	expression_atlas	POU2AF1	POU class 2 homeobox associating factor 1	protein_coding	Q16633	0.0	0.0		0.0	0.0	0.0	-0.4136278391331527		0.4726550000000003	-1.0		0.0			0.75	0.0
ENSG00000137968	EFO_0003767	expression_atlas	2023	0.003	0.023	expression_atlas	SLC44A5	solute carrier family 44 member 5	protein_coding	Q8NCS7	0.0	0.0		0.0	0.0	0.0	-0.47166076265888723	0.0	0.0			0.0			0.5	0.0
ENSG00000169026	EFO_0003767	expression_atlas	2023	0.002	0.015	expression_atlas	SLC49A3	solute carrier family 49 member 3	protein_coding	Q6UXD7	0.0	0.0		0.0	0.0	0.0	0.7766201291935819	0.0	0.0						-1.0	-1.0
ENSG00000183463	EFO_0003767	expression_atlas	2023	0.025	0.34	expression_atlas	URAD	ureidoimidazoline (2-oxo-4-hydroxy-4-carboxy-5-) decarboxylase	protein_coding	A6NGE7	0.0	0.0		0.0	0.0	0.0	0.9128985205251094	0.0							1.0	0.5
ENSG00000198535	EFO_0003767	expression_atlas	2023	0.002	0.306	expression_atlas	C2CD4A	C2 calcium dependent domain containing 4A	protein_coding	Q8NCU7	0.0	0.0		0.0	0.0	0.0	0.6465930402167117	-0.4986450000000001				0.0			0.5	0.5
ENSG00000204052	EFO_0003767	expression_atlas	2023	0.005	0.043	expression_atlas	LRRC73	leucine rich repeat containing 73	protein_coding	Q5JTD7	0.0	0.0		0.0	0.0	0.0	-0.12523442383829964		0.93671						0.75	0.0
ENSG00000277639	EFO_0003767	expression_atlas	2023	0.001	0.074	expression_atlas	CHD9NB	CHD9 neighbor	protein_coding	A0A1B0GV96			-1.0						0.0						1.0	0.0
ENSG00000088992	EFO_0003767	expression_atlas	2023	0.004	0.07	expression_atlas	TESC	tescalcin	protein_coding	Q96BS2	0.0	0.0		0.0	0.0	0.0	-0.29162325484475937	0.0	0.8364499999999999						0.5	0.0
ENSG00000119402	EFO_0003767	expression_atlas	2023	0.009	0.075	expression_atlas	FBXW2	F-box and WD repeat domain containing 2	protein_coding	Q9UKT8	0.0	0.0		0.0	0.0	0.0	-0.9386330485517816		0.9229100000000002			0.0			-1.0	-1.0
ENSG00000119917	EFO_0003767	expression_atlas	2023	0.001	0.167	expression_atlas	IFIT3	interferon induced protein with tetratricopeptide repeats 3	protein_coding	O14879	0.0	0.0		0.0	0.0	0.0	0.3312148364242551	0.0	0.0			0.0			-1.0	-1.0
ENSG00000136689	EFO_0003767	expression_atlas	2023	0.001	0.453	expression_atlas	IL1RN	interleukin 1 receptor antagonist	protein_coding	P18510	0.0	1.0		0.0	1.0	1.0	-0.005209418628881024	0.0	0.0			-0.8974208797341889			1.0	0.0
ENSG00000167645	EFO_0003767	expression_atlas	2023	0.009	0.072	expression_atlas	YIF1B	Yip1 interacting factor homolog B, membrane trafficking protein	protein_coding	Q5BJH7	0.0	0.0		0.0	0.0	0.0	0.23473640341737867	0.0	0.23566999999999966			0.0			-1.0	-1.0
ENSG00000240405	EFO_0003767	expression_atlas	2023	0.001	0.037	expression_atlas																				
ENSG00000253710	EFO_0003767	expression_atlas	2023	0.016	0.136	expression_atlas	ALG11	ALG11 alpha-1,2-mannosyltransferase	protein_coding	Q2TAA5	0.0	0.0		0.0	0.0	0.0	0.4778078766409668	0.0	0.3089449999999999			-0.5769789502256353			-1.0	-1.0
ENSG00000130561	EFO_0003767	ot_genetics_portal	2023	0.002	0.255	ot_genetics_portal	SAG	S-antigen visual arrestin	protein_coding	P10523	0.0	0.0		0.0	0.0	0.0	0.5685559491560741	0.0	0.37036999999999975			-0.20881812410187467			1.0	0.5
ENSG00000134250	EFO_0003767	ot_genetics_portal	2023	0.07	0.397	ot_genetics_portal	NOTCH2	notch receptor 2	protein_coding	Q04721	1.0	0.0		0.0	0.0	1.0	-0.9694728068347572	0.0	0.6135150000000003	-1.0		-0.9637179808440893		0.5	-1.0	-1.0
ENSG00000181634	EFO_0003767	ot_genetics_portal	2023	0.002	0.887	ot_genetics_portal	TNFSF15	TNF superfamily member 15	protein_coding	O95150	0.0	1.0		0.0	0.0	0.0	0.0528235048968535	0.0	0.0			0.0			0.5	0.0
ENSG00000072682	EFO_0003767	ot_genetics_portal	2023	0.002	0.484	ot_genetics_portal	P4HA2	prolyl 4-hydroxylase subunit alpha 2	protein_coding	O15460	0.0	0.0		0.0	0.0	0.0	-0.30954365492811	0.0	0.5591000000000002						-1.0	-1.0
ENSG00000172867	EFO_0003767	ot_genetics_portal	2023	0.096	0.109	ot_genetics_portal	KRT2	keratin 2	protein_coding	P35908	0.0	0.0		0.0	0.0	0.0	-0.29704105021879557	-0.11971750000000014	0.0			-0.6663625781674487			1.0	0.0
ENSG00000143772	EFO_0003767	ot_genetics_portal	2023	0.398	0.452	ot_genetics_portal	ITPKB	inositol-trisphosphate 3-kinase B	protein_coding	P27987	0.0	0.0		0.0	1.0	0.0	-0.942904771827464	0.0	0.0			-0.5868290568562781			0.5	0.0
ENSG00000164399	EFO_0003767	ot_genetics_portal	2023	0.005	0.08	ot_genetics_portal	IL3	interleukin 3	protein_coding	P08700	0.0	1.0		0.0	0.0	0.0	0.9608251719108147		0.0			0.0				
ENSG00000076662	EFO_0003767	ot_genetics_portal	2023	0.014	0.061	ot_genetics_portal	ICAM3	intercellular adhesion molecule 3	protein_coding	P32942	0.0	0.0		0.0	0.0	0.0	0.9467597416128359	0.0						0.5	0.5	0.0
ENSG00000145020	EFO_0003767	ot_genetics_portal	2023	0.002	0.096	ot_genetics_portal	AMT	aminomethyltransferase	protein_coding	P48728	0.0	0.0		1.0	0.0	0.0	-0.1503438216295061	0.0	0.44168499999999966			-0.8540696788083924			0.5	-1.0
ENSG00000164068	EFO_0003767	ot_genetics_portal	2023	0.004	0.188	ot_genetics_portal	RNF123	ring finger protein 123	protein_coding	Q5XPI4	0.0	0.0		0.0	0.0	0.0	-0.5908522608876849	0.0	0.6841700000000003			-0.6016413750328727			0.5	-1.0
ENSG00000204531	EFO_0003767	ot_genetics_portal	2023	0.013	0.107	ot_genetics_portal	POU5F1	POU class 5 homeobox 1	protein_coding	Q01860	0.0	0.0	-1.0	0.0	0.0	0.0	-0.7023338195457387	-0.8958324999999998	0.2083350000000003	-1.0					0.5	0.0
ENSG00000143365	EFO_0003767	ot_genetics_portal	2023	0.005	0.62	ot_genetics_portal	RORC	RAR related orphan receptor C	protein_coding	P51449	0.0	0.0	-1.0	1.0	1.0	1.0	-0.9315482392165034	0.0	0.42085000000000006			-0.599305651011231	1.0	0.25	0.5	0.0
ENSG00000143867	EFO_0003767	ot_genetics_portal	2023	0.378	0.429	ot_genetics_portal	OSR1	odd-skipped related transcription factor 1	protein_coding	Q8TAX0	0.0	0.0		0.0	1.0	1.0	-0.5481350281308606	-0.1917300000000001	0.8872199999999999			-0.941752362466984			0.5	0.0
ENSG00000176788	EFO_0003767	ot_genetics_portal	2023	0.267	0.533	ot_genetics_portal	BASP1	brain abundant membrane attached signal protein 1	protein_coding	P80723	1.0	0.0		0.0	0.0	0.0	-0.16753490310481345		0.0			-0.6734520954387763			0.5	-1.0
ENSG00000196700	EFO_0003767	ot_genetics_portal	2023	0.022	0.043	ot_genetics_portal	ZNF512B	zinc finger protein 512B	protein_coding	Q96KM6	0.0	0.0		0.0	0.0	0.0	-0.8813294436340904	0.0	0.14797999999999972			0.0			-1.0	-1.0
ENSG00000085415	EFO_0003767	ot_genetics_portal	2023	0.007	0.086	ot_genetics_portal	SEH1L	SEH1 like nucleoporin	protein_coding	Q96EE3	0.0	0.0		0.0	0.0	0.0	-0.48937278599708267	0.0	0.09738499999999987						-1.0	-1.0
ENSG00000137261	EFO_0003767	ot_genetics_portal	2023	0.076	0.086	ot_genetics_portal	KIAA0319	KIAA0319	protein_coding	Q5VV43	0.0	1.0		0.0	0.0	0.0	0.1039799958324652	0.0	0.0			-0.011491042657841566			0.5	0.5
ENSG00000167468	EFO_0003767	ot_genetics_portal	2023	0.001	0.455	ot_genetics_portal	GPX4	glutathione peroxidase 4	protein_coding	P36969	0.0	0.0		0.0	1.0	1.0	0.4285267764117524	0.0	0.1878149999999998			-0.8989279112154652	0.0		-1.0	-1.0
ENSG00000125520	EFO_0003767	ot_genetics_portal	2023	0.014	0.119	ot_genetics_portal	SLC2A4RG	SLC2A4 regulator	protein_coding	Q9NR83	0.0	0.0		0.0	0.0	0.0	-0.2851635757449469	0.0							0.5	-1.0
ENSG00000285815	EFO_0003767	ot_genetics_portal	2023	0.043	0.049	ot_genetics_portal																			0.5	0.5
ENSG00000158406	EFO_0003767	ot_genetics_portal	2023	0.106	0.12	ot_genetics_portal	H4C8	H4 clustered histone 8	protein_coding	P62805	0.0	0.0		0.0	0.0	1.0	0.991769118566368	-1.0							0.5	0.5
ENSG00000177468	EFO_0003767	ot_genetics_portal	2023	0.006	0.621	ot_genetics_portal	OLIG3	oligodendrocyte transcription factor 3	protein_coding	Q7RTU3	0.0	0.0		0.0	0.0	0.0	-0.4905188580954365	0.0	0.9264699999999998			-0.6521302456344108				
